target,tf,mor
RERE,SOX2,1
ROBO1,SOX2,1
ROBO2,SOX2,1
RORB,SOX2,1
RPS6KC1,SOX2,1
RUNX1,SOX2,1
RYR2,SOX2,1
RYR3,SOX2,1
SAMD12,SOX2,1
SBF2,SOX2,1
SDC2,SOX2,1
SDK1,SOX2,1
SEMA3A,SOX2,1
SEMA3C,SOX2,1
SEMA3D,SOX2,1
SHANK2,SOX2,1
SIPA1L2,SOX2,1
SKAP2,SOX2,1
SLC22A23,SOX2,1
SLC44A3,SOX2,1
SLC8A1,SOX2,1
SLCO3A1,SOX2,1
SLIT3,SOX2,1
SORBS1,SOX2,1
SORBS2,SOX2,1
SORCS1,SOX2,1
SOX5,SOX2,1
SOX6,SOX2,1
SPAG9,SOX2,1
SPOCK1,SOX2,1
STXBP6,SOX2,1
SYT1,SOX2,1
TBCK,SOX2,1
TEAD1,SOX2,1
TENM3,SOX2,1
TENM4,SOX2,1
THADA,SOX2,1
THSD7A,SOX2,1
THSD7B,SOX2,1
TLE4,SOX2,1
TLK1,SOX2,1
TMEM2,SOX2,1
TMTC2,SOX2,1
TNS3,SOX2,1
TRAPPC9,SOX2,1
TRIM2,SOX2,1
TRIO,SOX2,1
TRIP12,SOX2,1
TRPC4,SOX2,1
TRPM3,SOX2,1
TRPS1,SOX2,1
TTC28,SOX2,1
VGLL4,SOX2,1
VMP1,SOX2,1
VPS13B,SOX2,1
VPS13D,SOX2,1
WDFY3,SOX2,1
XPR1,SOX2,1
ZBTB20,SOX2,1
ZCCHC7,SOX2,1
ZEB2,SOX2,1
ZFAND3,SOX2,1
ZFPM2,SOX2,1
ZMIZ1,SOX2,1
ZNF385B,SOX2,1
ZNF407,SOX2,1
ZNF536,SOX2,1
TP53,SOX6,1
CPED1,SOX6,1
ANK3,SOX6,1
APLF,SOX6,1
ATP2B4,SOX6,1
BCOR,SOX6,1
DNAJC6,SOX6,1
DUSP10,SOX6,1
EPB41L2,SOX6,1
FAM49B,SOX6,1
GTDC1,SOX6,1
KIAA1324L,SOX6,1
LDLR,SOX6,1
LYN,SOX6,1
MAGI1,SOX6,1
NEK5,SOX6,1
NFASC,SOX6,1
PARD3B,SOX6,1
PDE11A,SOX6,1
PIP5K1B,SOX6,1
PLLP,SOX6,1
PPFIBP2,SOX6,1
SCARB1,SOX6,1
SEPT9,SOX6,1
SMAD3,SOX6,1
SOX5,SOX6,1
STXBP5,SOX6,1
TBC1D14,SOX6,1
TGIF1,SOX6,1
UTRN,SOX6,1
ZEB2,SOX6,1
ZFPM2,SOX6,1
AMH,SOX9,1
CDKN1A,SOX9,1
CEACAM1,SOX9,1
CLDN7,SOX9,1
COL9A1,SOX9,1
COMP,SOX9,1
HAPLN1,SOX9,1
HES1,SOX9,1
MATN1,SOX9,1
MIA,SOX9,1
NKX3-2,SOX9,1
PRAME,SOX9,-1
RGR,SOX9,1
ABCB1,SP1,1
ABCC1,SP1,-1
ABCC3,SP1,1
ACAN,SP1,1
ACTA1,SP1,1
ACTC1,SP1,1
ADA,SP1,1
ADAM10,SP1,1
ADAM17,SP1,1
ADH6,SP1,1
ADIPOQ,SP1,1
ADRA1A,SP1,1
ADRA2B,SP1,1
ADRB3,SP1,1
AGT,SP1,1
AGTR1,SP1,1
AHR,SP1,-1
ALDOA,SP1,1
ALOX12,SP1,1
ALOX15B,SP1,1
ALOX5,SP1,1
APEX1,SP1,-1
APOA1,SP1,1
APOE,SP1,1
APP,SP1,1
AR,SP1,1
AREG,SP1,1
ATF2,SP1,1
ATM,SP1,1
ATP1A3,SP1,1
ATP2A2,SP1,1
B4GALT1,SP1,1
BAX,SP1,1
BCL2,SP1,1
BIRC5,SP1,1
BLMH,SP1,1
BRCA1,SP1,1
BRD7,SP1,1
BSG,SP1,1
BTK,SP1,1
C1QBP,SP1,1
CA9,SP1,1
CAT,SP1,1
CAV1,SP1,1
CCK,SP1,1
CCL2,SP1,1
CCNA1,SP1,1
CCND1,SP1,1
CCND2,SP1,1
CD14,SP1,1
CD151,SP1,1
CD163,SP1,1
CD19,SP1,1
CD28,SP1,1
CD44,SP1,1
CD83,SP1,1
CD9,SP1,1
CD97,SP1,1
CD99,SP1,1
CDC25C,SP1,1
CDH3,SP1,1
CDK1,SP1,1
CDK6,SP1,-1
CDKN1A,SP1,1
CDKN1B,SP1,1
CDKN2A,SP1,1
CDKN2B,SP1,1
CDKN2C,SP1,1
CDKN2D,SP1,1
CENPW,SP1,1
CERS2,SP1,1
CES1,SP1,1
CETP,SP1,-1
CHRNB4,SP1,1
COL18A1,SP1,1
COL1A1,SP1,-1
COL1A2,SP1,1
COL2A1,SP1,1
COL7A1,SP1,1
CREM,SP1,1
CRMP1,SP1,-1
CSNK2A1,SP1,1
CTGF,SP1,1
CTSD,SP1,1
CTSL1,SP1,1
CXCL1,SP1,1
CXCL5,SP1,1
CYP11A1,SP1,1
CYP17A1,SP1,1
CYP19A1,SP1,1
CYP1B1,SP1,1
CYP27A1,SP1,1
CYP2F1,SP1,1
CYP3A4,SP1,1
CYP3A5,SP1,1
CYP3A7,SP1,1
CYP7A1,SP1,1
CYP7B1,SP1,1
DBH,SP1,1
DCK,SP1,1
DRG2,SP1,1
E2F1,SP1,1
EAPP,SP1,1
EDNRB,SP1,1
EGFR,SP1,-1
EGR1,SP1,1
EPO,SP1,1
EPOR,SP1,-1
ESR1,SP1,1
ETS2,SP1,1
EZR,SP1,1
F10,SP1,1
F2R,SP1,1
F3,SP1,1
F7,SP1,1
FAS,SP1,1
FASLG,SP1,1
FES,SP1,1
FGL2,SP1,1
FMR1,SP1,1
FN1,SP1,1
FOS,SP1,1
FOSL1,SP1,1
FURIN,SP1,1
FXR2,SP1,1
GAST,SP1,1
GCLC,SP1,1
GFER,SP1,1
GH2,SP1,1
GJA1,SP1,1
GSTP1,SP1,1
HBZ,SP1,1
HCN2,SP1,1
HDAC4,SP1,1
HIST2H4A,SP1,1
HLA-G,SP1,1
HMGA2,SP1,1
HNF4A,SP1,1
HOXB7,SP1,1
HPR,SP1,1
HRAS,SP1,1
HSD17B1,SP1,1
HSD17B2,SP1,1
HSD3B1,SP1,1
HSPA1A,SP1,1
HSPB1,SP1,1
HTR1A,SP1,1
HTT,SP1,1
IER3,SP1,1
IFNGR1,SP1,1
IGF1R,SP1,1
IGF2,SP1,1
IGFBP1,SP1,1
IGFBP3,SP1,1
IGFBP4,SP1,1
IL10,SP1,1
IL12B,SP1,1
IL1A,SP1,1
IL2,SP1,1
IL2RB,SP1,1
IL3,SP1,1
IMPDH2,SP1,1
INSR,SP1,1
IRS2,SP1,1
ITGA2,SP1,1
ITGA5,SP1,1
ITGAD,SP1,1
ITGAV,SP1,-1
ITGAX,SP1,1
IVL,SP1,1
JUN,SP1,1
KDR,SP1,-1
KIF2C,SP1,1
KIT,SP1,1
KLF8,SP1,1
KLK3,SP1,1
KRT16,SP1,1
KRT18,SP1,1
KRT19,SP1,1
KRT5,SP1,1
LCAT,SP1,1
LDHA,SP1,1
LDLR,SP1,1
LEP,SP1,1
LHCGR,SP1,1
LRP5,SP1,1
LTC4S,SP1,1
LTF,SP1,1
MACROD1,SP1,1
MAOB,SP1,1
MAT2A,SP1,1
MAT2B,SP1,1
MCL1,SP1,1
MCTS1,SP1,1
MET,SP1,1
MIF,SP1,1
MIP,SP1,1
MME,SP1,1
MMP11,SP1,1
MMP14,SP1,1
MMP2,SP1,1
MMP28,SP1,1
MMP9,SP1,1
MNDA,SP1,1
MPG,SP1,1
MPO,SP1,1
MUC2,SP1,1
MUC4,SP1,1
MUC5AC,SP1,1
MYBL1,SP1,1
MYBL2,SP1,1
MYC,SP1,1
NFKB1,SP1,1
NFKB2,SP1,1
NKX2-1,SP1,1
NOL7,SP1,1
NOS3,SP1,1
NPY,SP1,1
NQO2,SP1,1
NR3C1,SP1,1
ODC1,SP1,1
OPRM1,SP1,1
OXTR,SP1,1
PADI1,SP1,1
PADI3,SP1,1
PAX6,SP1,1
PCK1,SP1,1
PCNA,SP1,1
PDE6A,SP1,1
PDGFB,SP1,1
PDGFC,SP1,1
PDHA1,SP1,1
PGR,SP1,1
PIM1,SP1,1
PLAT,SP1,1
PLAU,SP1,1
PLAUR,SP1,1
PNOC,SP1,1
POLB,SP1,-1
PPL,SP1,1
PRKCE,SP1,-1
PROC,SP1,1
PRSS50,SP1,1
PSEN1,SP1,1
PTGIR,SP1,1
PTGS2,SP1,1
PTH,SP1,1
PTHLH,SP1,1
PTK6,SP1,1
PTN,SP1,1
PTTG1,SP1,1
RARA,SP1,1
RB1,SP1,1
REL,SP1,1
RELA,SP1,1
RNLS,SP1,1
RORA,SP1,1
RPS3A,SP1,1
SCNN1G,SP1,1
SCT,SP1,1
SCTR,SP1,1
SERPINE1,SP1,1
SIGIRR,SP1,1
SKP2,SP1,1
SLC19A1,SP1,1
SLC19A3,SP1,1
SLC25A5,SP1,1
SLC9A2,SP1,1
SMAD4,SP1,1
SMPD1,SP1,1
SOCS1,SP1,1
SOD1,SP1,1
SOD2,SP1,-1
SP3,SP1,1
SPI1,SP1,1
SPN,SP1,1
SPP1,SP1,1
SPRY2,SP1,1
SRC,SP1,1
SREBF1,SP1,1
STAR,SP1,1
STARD3,SP1,1
STK11,SP1,1
TAF7,SP1,1
TAL1,SP1,1
TBXA2R,SP1,1
TCN2,SP1,1
TERT,SP1,1
TFPI2,SP1,1
TGFA,SP1,1
TGFB1,SP1,1
TGFBR2,SP1,1
TGM4,SP1,1
THBD,SP1,1
TIMP1,SP1,1
TIMP2,SP1,1
TINF2,SP1,1
TMPO,SP1,1
TNF,SP1,1
TNFRSF10B,SP1,1
TNFRSF8,SP1,1
TNFSF10,SP1,-1
TNFSF14,SP1,1
TNNC1,SP1,1
TP53,SP1,1
TPI1,SP1,1
TPMT,SP1,1
TYMS,SP1,1
UBC,SP1,1
UGDH,SP1,1
UGT1A4,SP1,1
UGT1A6,SP1,1
UNG,SP1,1
UTRN,SP1,1
VAMP2,SP1,1
VDR,SP1,1
VEGFA,SP1,1
VIM,SP1,1
WT1,SP1,1
XIAP,SP1,1
YY1,SP1,1
DNMT3B,SP2,1
MMP9,SP2,-1
RFX1,SP2,1
ZNF213,SP2,1
ARHGEF1,SP2,1
BCAS3,SP2,1
CHD8,SP2,1
HNRNPUL1,SP2,1
JUP,SP2,1
MIA3,SP2,1
MON1B,SP2,1
NFYC,SP2,1
NRL,SP2,1
NUP214,SP2,1
RERE,SP2,1
RFWD3,SP2,1
SAP130,SP2,1
SCAF8,SP2,1
SOD2,SP2,1
USP16,SP2,1
ZNF768,SP2,1
ZSCAN25,SP2,1
ABCA1,SP3,-1
AGTR1,SP3,1
ALPL,SP3,1
BPI,SP3,1
BTK,SP3,1
CA9,SP3,1
CCND1,SP3,1
CD14,SP3,1
CD2AP,SP3,1
CD83,SP3,1
CD97,SP3,1
CDKN1A,SP3,1
CDKN2A,SP3,1
CDKN2B,SP3,1
CDKN2D,SP3,1
CHRNB4,SP3,1
COL1A1,SP3,1
COL2A1,SP3,1
CTSB,SP3,1
CTSL1,SP3,1
CYP17A1,SP3,1
CYP27A1,SP3,1
CYP2F1,SP3,1
CYP3A5,SP3,1
CYP3A7,SP3,1
DNASE2,SP3,1
EAPP,SP3,-1
ETF1,SP3,-1
F2,SP3,1
F2R,SP3,1
HMGA2,SP3,1
HOXB7,SP3,1
HSD17B1,SP3,1
HSD17B2,SP3,1
IGFBP1,SP3,1
IGFBP3,SP3,1
ITGA2,SP3,1
ITGAD,SP3,1
ITGAV,SP3,1
KDR,SP3,1
KLK3,SP3,1
LCAT,SP3,1
LECT1,SP3,1
LOR,SP3,-1
LTC4S,SP3,1
MAOB,SP3,1
MMP2,SP3,1
MSH6,SP3,1
MUC2,SP3,1
MYC,SP3,1
MYCN,SP3,1
NKX2-1,SP3,1
NOS3,SP3,1
NOX4,SP3,1
OPRM1,SP3,1
PADI1,SP3,1
PADI3,SP3,1
PLAT,SP3,1
PLAUR,SP3,1
RORA,SP3,1
SCGB2A1,SP3,1
SCT,SP3,1
SCTR,SP3,1
SLC19A3,SP3,1
SLC1A3,SP3,1
SLC9A2,SP3,1
SLC9A3,SP3,1
TCN2,SP3,1
TFF1,SP3,1
TGM4,SP3,1
TIMP1,SP3,1
TIMP2,SP3,1
TNF,SP3,1
TPMT,SP3,1
UBC,SP3,1
UTRN,SP3,1
VEGFA,SP3,1
CCND1,SP4,1
ERBB2,SP4,1
KDR,SP4,1
PDE6B,SP4,1
YY1,SP4,1
RNF38,SP4,1
ZNF131,SP4,1
APOE,SP4,1
ASAH1,SP4,1
ATP8B3,SP4,1
BAZ2B,SP4,1
CCDC114,SP4,1
CDC42EP4,SP4,1
CFL1,SP4,1
DDX54,SP4,1
DLC1,SP4,1
FCHO1,SP4,1
GLTSCR1L,SP4,1
GPR137,SP4,1
GTF2A1,SP4,1
HNRNPA3,SP4,1
HYOU1,SP4,1
ILF3,SP4,1
JADE1,SP4,1
KANSL1,SP4,1
KCNC3,SP4,1
KCNIP2,SP4,1
LTBP4,SP4,1
MAD2L2,SP4,1
MAN2A1,SP4,1
MAT2B,SP4,1
MGA,SP4,1
MUS81,SP4,1
MXI1,SP4,1
MYADM,SP4,1
NECTIN2,SP4,1
NFYC,SP4,1
NMT2,SP4,1
NR1H2,SP4,1
NUDT8,SP4,1
PCM1,SP4,1
PPFIA3,SP4,1
PSIP1,SP4,1
PTPN4,SP4,1
RABEP2,SP4,1
RERE,SP4,1
RTBDN,SP4,1
SAP130,SP4,1
SEPT9,SP4,1
SLC12A5,SP4,1
SLC1A5,SP4,1
SNX8,SP4,1
SP3,SP4,1
SPTBN4,SP4,1
STAG2,SP4,1
SYDE2,SP4,1
THRA,SP4,1
TMEM18,SP4,1
TRPM7,SP4,1
TSPAN9,SP4,1
AGR2,SPDEF,1
CDH1,SPDEF,1
CDKN2A,SPDEF,1
KLK3,SPDEF,1
MMP9,SPDEF,-1
MUC2,SPDEF,1
PLAUR,SPDEF,-1
RETLNB,SPDEF,1
SERPINB5,SPDEF,1
SPINK4,SPDEF,1
SQSTM1,SPDEF,1
ACP5,SPI1,1
APBB1IP,SPI1,1
B2M,SPI1,1
BCL6,SPI1,-1
BPI,SPI1,1
BTK,SPI1,1
CCL5,SPI1,1
CD14,SPI1,1
CD163,SPI1,1
CD22,SPI1,1
CD33,SPI1,1
CD40,SPI1,1
CD47,SPI1,1
CD53,SPI1,1
CD58,SPI1,1
CD68,SPI1,-1
CD86,SPI1,1
CDKN2A,SPI1,1
CIITA,SPI1,1
CLEC4G,SPI1,1
CREBBP,SPI1,1
CSF1,SPI1,1
CSF1R,SPI1,1
CSF2,SPI1,1
CSF2RA,SPI1,1
CSF3R,SPI1,1
CTSE,SPI1,1
CTSG,SPI1,1
CTSK,SPI1,1
CTSS,SPI1,1
CXCR1,SPI1,1
CXCR2,SPI1,1
CYBB,SPI1,1
DAB2,SPI1,1
DAPK2,SPI1,1
EGR2,SPI1,1
ELANE,SPI1,1
ERAP2,SPI1,1
ERG,SPI1,1
FCER1A,SPI1,1
FCGR1A,SPI1,1
FES,SPI1,1
FLI1,SPI1,1
FLII,SPI1,1
FOS,SPI1,1
FPR1,SPI1,-1
GATA1,SPI1,1
HCK,SPI1,1
ICAM1,SPI1,1
IFIT3,SPI1,1
IGJ,SPI1,1
IL12B,SPI1,1
IL1B,SPI1,1
IL5,SPI1,1
IL5RA,SPI1,1
ITGA2B,SPI1,1
ITGAM,SPI1,1
ITGAX,SPI1,-1
ITGB1,SPI1,1
ITGB2,SPI1,1
KCNMA1,SPI1,1
LCP2,SPI1,1
LSP1,SPI1,1
LY96,SPI1,1
MACROD1,SPI1,-1
MCM3AP,SPI1,1
MME,SPI1,1
MMP2,SPI1,1
MNDA,SPI1,1
MPO,SPI1,1
MSR1,SPI1,1
MYB,SPI1,1
NCF1,SPI1,1
NCF2,SPI1,1
NCF4,SPI1,1
NR3C1,SPI1,1
P2RY10,SPI1,1
PARG,SPI1,-1
PDGFRB,SPI1,1
PPBP,SPI1,1
PRTN3,SPI1,1
PTGIR,SPI1,1
PTPRC,SPI1,1
PTPRE,SPI1,1
REL,SPI1,1
RNASE2,SPI1,1
RUNX1,SPI1,1
SCARB1,SPI1,1
SCARB2,SPI1,1
SERPINB1,SPI1,1
STAT3,SPI1,1
TAL1,SPI1,1
TBXAS1,SPI1,1
TFEC,SPI1,1
TGFBR2,SPI1,1
TLR4,SPI1,1
TNF,SPI1,1
TYROBP,SPI1,1
VAV1,SPI1,1
VIP,SPI1,1
WAS,SPI1,1
ZNF300,SPI1,1
CD40,SPIB,1
IRF7,SPIB,-1
PRDM1,SPIB,1
XBP1,SPIB,1
KLHL6,SPIB,1
ARHGAP24,SPIB,1
BANK1,SPIB,1
BBS9,SPIB,1
BCL11A,SPIB,1
BHLHE40,SPIB,1
CAMK4,SPIB,1
CCDC88C,SPIB,1
CD86,SPIB,1
CDYL,SPIB,1
CHL1,SPIB,1
CIITA,SPIB,1
CNTN4,SPIB,1
DFNA5,SPIB,1
DLGAP1,SPIB,1
DOCK10,SPIB,1
DTNB,SPIB,1
ECE1,SPIB,1
ELMO1,SPIB,1
GMDS,SPIB,1
GRAMD3,SPIB,1
GRM7,SPIB,1
IKZF1,SPIB,1
IL16,SPIB,1
IL21R,SPIB,1
ITGAX,SPIB,1
ITPR1,SPIB,1
KDM4C,SPIB,1
LRMP,SPIB,1
NDRG1,SPIB,1
NUP210,SPIB,1
PARP15,SPIB,1
PAX5,SPIB,1
PDCD1LG2,SPIB,1
PIK3AP1,SPIB,1
PPFIBP2,SPIB,1
RAPGEF1,SPIB,1
RASSF2,SPIB,1
RASSF5,SPIB,1
RFX3,SPIB,1
RUBCNL,SPIB,1
SLC12A3,SPIB,1
SP110,SPIB,1
SP140,SPIB,1
ST14,SPIB,1
SYNE2,SPIB,1
TBC1D4,SPIB,1
TENM4,SPIB,1
TNFAIP8,SPIB,1
TRABD2A,SPIB,1
UCP2,SPIB,1
VOPP1,SPIB,1
WNK1,SPIB,1
WNT5B,SPIB,1
WSCD2,SPIB,1
ZC3H12D,SPIB,1
ZNF608,SPIB,1
ACACA,SREBF1,1
ACACB,SREBF1,1
ACLY,SREBF1,1
CETP,SREBF1,1
FASN,SREBF1,1
FDFT1,SREBF1,1
FDPS,SREBF1,1
HK2,SREBF1,1
HMGCR,SREBF1,1
HMGCS1,SREBF1,1
HMOX1,SREBF1,1
INSIG1,SREBF1,1
IRS2,SREBF1,-1
LDLR,SREBF1,1
LRP1,SREBF1,-1
NPC1,SREBF1,1
NR0B2,SREBF1,1
PCYT2,SREBF1,1
PIK3R3,SREBF1,1
SCD,SREBF1,1
SCD5,SREBF1,1
SLC2A4,SREBF1,1
SQLE,SREBF1,1
ABCA1,SREBF2,-1
ACLY,SREBF2,1
ACOT7,SREBF2,1
EBP,SREBF2,1
FDFT1,SREBF2,1
HMGCR,SREBF2,1
INSIG1,SREBF2,1
LDLR,SREBF2,1
LRP1,SREBF2,-1
MTTP,SREBF2,-1
NPC1L1,SREBF2,1
PCSK9,SREBF2,1
PCYT2,SREBF2,1
PON1,SREBF2,1
SQLE,SREBF2,1
STARD4,SREBF2,1
ACTA1,SRF,1
ACTB,SRF,1
ACTC1,SRF,1
DMD,SRF,1
EGR1,SRF,1
FOS,SRF,1
FOSL1,SRF,1
MMP2,SRF,1
SAMD4A,SRF,1
TAGLN,SRF,1
CKAP5,SSRP1,1
EEF1A1,SSRP1,1
EEF2,SSRP1,1
EIF2S2,SSRP1,1
ENO1,SSRP1,1
GARS,SSRP1,1
HDLBP,SSRP1,1
HM13,SSRP1,1
HNRNPA1,SSRP1,1
HNRNPC,SSRP1,1
HSPD1,SSRP1,1
IMPDH2,SSRP1,1
LONP1,SSRP1,1
NTMT1,SSRP1,1
PCK2,SSRP1,1
PSAT1,SSRP1,1
RCC1,SSRP1,1
RPL3,SSRP1,1
RPL31,SSRP1,1
RPL37A,SSRP1,1
RPS15A,SSRP1,1
RPS24,SSRP1,1
SLC1A5,SSRP1,1
SLC3A2,SSRP1,1
SOD2,SSRP1,1
SQSTM1,SSRP1,1
A2M,STAT1,1
ADAR,STAT1,1
AGFG2,STAT1,-1
AIM2,STAT1,1
AOX1,STAT1,1
APOE,STAT1,1
APOL4,STAT1,1
APP,STAT1,1
ATG4C,STAT1,1
B3GAT3,STAT1,1
BAX,STAT1,1
BCL2,STAT1,1
BCL6,STAT1,1
BRD8,STAT1,1
BST2,STAT1,1
CASP4,STAT1,1
CCL2,STAT1,1
CCL3,STAT1,1
CCND1,STAT1,1
CCND2,STAT1,1
CCND3,STAT1,1
CCR1,STAT1,1
CCR5,STAT1,1
CD274,STAT1,1
CD40,STAT1,1
CD86,STAT1,1
CDC7,STAT1,-1
CDKN1A,STAT1,1
CEBPE,STAT1,1
CFTR,STAT1,1
CIITA,STAT1,1
CISH,STAT1,1
CLC,STAT1,1
CLIC2,STAT1,1
COL1A1,STAT1,1
COL1A2,STAT1,1
CREM,STAT1,1
CSF1,STAT1,1
CTSB,STAT1,1
CTSL,STAT1,1
CX3CL1,STAT1,1
CXCL10,STAT1,1
CXCL9,STAT1,1
CYP19A1,STAT1,1
DCLRE1C,STAT1,1
DDX50,STAT1,1
DUOX2,STAT1,1
EARS2,STAT1,1
EDEM2,STAT1,1
EDN1,STAT1,1
EGFR,STAT1,1
EGLN3,STAT1,1
EIF2AK1,STAT1,1
EIF2AK2,STAT1,1
EIF2AK3,STAT1,1
ELF5,STAT1,1
ELP3,STAT1,1
ESR1,STAT1,1
ESR2,STAT1,1
ETV7,STAT1,1
FAS,STAT1,1
FBXO5,STAT1,1
FCGR1A,STAT1,1
FCGR3A,STAT1,1
FCGRT,STAT1,-1
FGF2,STAT1,1
FGFR3,STAT1,-1
FOS,STAT1,1
FOXP3,STAT1,1
GATA3,STAT1,1
GBP1,STAT1,1
GCK,STAT1,1
GLS,STAT1,1
GREB1,STAT1,1
GSTK1,STAT1,1
HCFC1,STAT1,-1
HDAC7,STAT1,1
HLA-DMA,STAT1,1
HLA-DMB,STAT1,1
HLA-DQA2,STAT1,1
HLA-DRB1,STAT1,1
HLA-E,STAT1,1
HMOX1,STAT1,1
HSP90AA1,STAT1,-1
HSPB1,STAT1,1
ICAM1,STAT1,1
IDO1,STAT1,1
IFI35,STAT1,1
IFI6,STAT1,1
IFIT1,STAT1,1
IFIT3,STAT1,1
IFITM1,STAT1,1
IFITM3,STAT1,1
IFNA1,STAT1,-1
IFNB1,STAT1,-1
IFNG,STAT1,-1
IFNLR1,STAT1,1
IGF1,STAT1,1
IGFBP3,STAT1,1
IL10,STAT1,1
IL12A,STAT1,1
IL12B,STAT1,1
IL12RB1,STAT1,1
IL12RB2,STAT1,1
IL17D,STAT1,1
IL18BP,STAT1,1
IL1B,STAT1,1
IL1R1,STAT1,1
IL2RA,STAT1,1
IL6,STAT1,-1
IL6ST,STAT1,1
INO80,STAT1,1
IRF1,STAT1,1
IRF2,STAT1,1
IRF7,STAT1,1
IRF8,STAT1,1
IRF9,STAT1,1
ISG15,STAT1,1
ISG20,STAT1,1
JAK2,STAT1,1
JUN,STAT1,1
JUNB,STAT1,1
KIF2A,STAT1,1
KRT17,STAT1,1
LAP3,STAT1,1
LY96,STAT1,1
MAN1A1,STAT1,1
MAT2A,STAT1,1
MCL1,STAT1,1
MED16,STAT1,1
MET,STAT1,1
MMP13,STAT1,-1
MMP9,STAT1,-1
MTMR9,STAT1,1
MUC1,STAT1,1
MUC4,STAT1,1
MVP,STAT1,1
MX1,STAT1,1
MYC,STAT1,1
MYD88,STAT1,1
NAA35,STAT1,-1
NMI,STAT1,1
NOS2,STAT1,1
NOX5,STAT1,1
NR1H4,STAT1,-1
OAS1,STAT1,1
OAS2,STAT1,1
OAS3,STAT1,1
OASL,STAT1,1
OPRM1,STAT1,1
PARP14,STAT1,1
PIM1,STAT1,1
PLAU,STAT1,1
PLSCR1,STAT1,1
PML,STAT1,1
PPARA,STAT1,1
PRF1,STAT1,1
PRKCE,STAT1,-1
PROS1,STAT1,1
PSMB9,STAT1,1
PTGFR,STAT1,1
PTGS2,STAT1,1
PTTG1IP,STAT1,1
PWP2,STAT1,1
RBAK,STAT1,1
REV3L,STAT1,1
RIPK1,STAT1,1
RNF213,STAT1,1
RPS24,STAT1,-1
S100A10,STAT1,1
SBNO2,STAT1,1
SCARB1,STAT1,1
SEMA4B,STAT1,1
SLC2A2,STAT1,1
SMARCA4,STAT1,1
SNRNP27,STAT1,1
SOCS1,STAT1,1
SOCS2,STAT1,1
SOCS3,STAT1,1
SOCS4,STAT1,1
SOCS5,STAT1,1
SOCS6,STAT1,1
SOCS7,STAT1,1
STAT2,STAT1,1
STAT3,STAT1,1
TAP1,STAT1,1
TBX21,STAT1,1
TFF1,STAT1,1
TH,STAT1,1
TIMP1,STAT1,1
TLR3,STAT1,1
TNFRSF8,STAT1,1
TNFSF11,STAT1,1
TNFSF13B,STAT1,1
TP53,STAT1,1
TRIM25,STAT1,1
UBR1,STAT1,1
UPP1,STAT1,1
VEGFA,STAT1,1
VEGFC,STAT1,1
VIP,STAT1,1
VPS33B,STAT1,1
WARS,STAT1,1
ZC3HAV1,STAT1,1
ZFP1,STAT1,1
ZFP30,STAT1,1
ZNF107,STAT1,1
ZNF112,STAT1,1
ZNF114,STAT1,1
ZNF12,STAT1,1
ZNF124,STAT1,1
ZNF140,STAT1,1
ZNF155,STAT1,1
ZNF157,STAT1,1
ZNF169,STAT1,1
ZNF175,STAT1,1
ZNF181,STAT1,1
ZNF184,STAT1,1
ZNF19,STAT1,1
ZNF200,STAT1,1
ZNF205,STAT1,1
ZNF222,STAT1,1
ZNF226,STAT1,1
ZNF227,STAT1,1
ZNF23,STAT1,1
ZNF230,STAT1,1
ZNF235,STAT1,1
ZNF25,STAT1,1
ZNF251,STAT1,1
ZNF254,STAT1,1
ZNF267,STAT1,1
ZNF268,STAT1,1
ZNF273,STAT1,1
ZNF282,STAT1,1
ZNF302,STAT1,1
ZNF311,STAT1,1
ZNF331,STAT1,1
ZNF333,STAT1,1
ZNF337,STAT1,1
ZNF33B,STAT1,1
ZNF343,STAT1,1
ZNF354A,STAT1,1
ZNF367,STAT1,-1
ZNF398,STAT1,1
ZNF41,STAT1,1
ZNF417,STAT1,1
ZNF418,STAT1,1
ZNF419,STAT1,1
ZNF425,STAT1,1
ZNF460,STAT1,1
ZNF490,STAT1,1
ZNF510,STAT1,1
ZNF519,STAT1,1
ZNF529,STAT1,1
ZNF546,STAT1,1
ZNF550,STAT1,1
ZNF567,STAT1,1
ZNF585A,STAT1,1
ZNF589,STAT1,1
ZNF596,STAT1,1
ZNF599,STAT1,1
ZNF613,STAT1,1
ZNF619,STAT1,1
ZNF630,STAT1,1
ZNF655,STAT1,1
ZNF669,STAT1,1
ZNF670,STAT1,1
ZNF680,STAT1,1
ZNF689,STAT1,1
ZNF713,STAT1,1
ZNF721,STAT1,1
ZNF746,STAT1,1
ZNF764,STAT1,1
ZNF777,STAT1,1
ZNF778,STAT1,1
ZNF782,STAT1,1
ZNF786,STAT1,1
ZNF79,STAT1,1
ZNF8,STAT1,1
ZNF81,STAT1,1
ZNF84,STAT1,1
ZNF860,STAT1,1
ZNF878,STAT1,1
ZNF879,STAT1,1
BST2,STAT2,1
CFB,STAT2,1
IFIT3,STAT2,1
IRF1,STAT2,1
IRF7,STAT2,1
MX1,STAT2,1
OAS1,STAT2,1
OAS2,STAT2,1
PML,STAT2,1
ADAR,STAT2,1
ATP13A1,STAT2,1
CMTR1,STAT2,1
DDX60L,STAT2,1
DHX58,STAT2,1
DTX3L,STAT2,1
EIF2AK2,STAT2,1
EPSTI1,STAT2,1
FAM111A,STAT2,1
IFI35,STAT2,1
ISG15,STAT2,1
